date,lat,lon,soil_water_monthly_85,runoff_monthly_85,rain_monthly_85,accumswe_monthly_85,pet_monthly_85,deficit_monthly_85,aet_monthly_85,soil_water_monthly_45,runoff_monthly_45,rain_monthly_45,agdd_monthly_45,accumswe_monthly_45,pet_monthly_45,deficit_monthly_45,aet_monthly_45
2045-03-18T02:12:39.578Z,31.942809,-113.020708,10.4,0,35.4,0,88.5,52.9,35.5,3.2,0,34.6,1177.1,0,86.7,70,17.2
2045-04-17T12:41:43.409Z,31.942809,-113.020708,2.8,0,2.2,0,127.2,115.7,11.1,6.9,0,4.3,1509.7,0,120.3,97.3,23
2045-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,1.7,0,159.5,157.3,1.7,0.2,0,0.9,2004.9,0,162,160.2,1.6
2045-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,1.8,0,197.9,195.9,1.8,0,0,3.7,2722.8,0,203.1,199.4,3.7
2045-07-17T20:08:54.903Z,31.942809,-113.020708,3.1,0,50.2,0,203.2,161.8,41.4,1.4,0,19.7,-3276.7,0,202.3,184.3,18.3
2045-08-17T06:37:58.734Z,31.942809,-113.020708,5.6,0,57.7,0,193.6,135.8,57.7,1.4,0,23.1,-3276.7,0,183.1,159.5,23.3
2045-09-16T17:07:02.565Z,31.942809,-113.020708,1.9,0,5.4,0,153.4,139.5,14,0.3,0,7.3,-3276.7,0,145.1,136.8,8.1
2045-10-17T03:36:06.397Z,31.942809,-113.020708,1.7,0,9.2,0,104.8,97.8,6.8,0,0,2.4,464.3,0,103.8,101.6,2.1
2045-11-16T14:05:10.228Z,31.942809,-113.020708,1.2,0,0.7,0,59.5,56.7,2.4,0.1,0,0,646.3,0,56.1,56,0
2045-12-17T00:34:14.059Z,31.942809,-113.020708,21.2,59.3,124.4,0,47.6,20.4,26.8,0,0,3.3,726.1,0,42.2,38.8,3.2
2046-01-16T05:14:31.916Z,31.942809,-113.020708,27.5,17.9,31.1,0,51.9,14.6,37.8,7.8,0,30.7,847.1,0,49.6,33,16.5
2046-02-15T15:43:35.747Z,31.942809,-113.020708,10.8,0,15.7,0,53.9,31.4,22.4,7.2,0,0,1012.3,0,61.1,49.7,11.3
2046-03-18T02:12:39.578Z,31.942809,-113.020708,4.8,0,30.8,0,91.6,69.1,22.7,1,0,1.1,1284.1,0,95.5,91.8,3.7
2046-04-17T12:41:43.409Z,31.942809,-113.020708,5.1,0,1.5,0,117.6,101.3,16.4,0,0,1.4,1605,0,118.3,116.8,1.4
2046-05-17T23:10:47.241Z,31.942809,-113.020708,0.1,0,4.7,0,155.7,150.4,5.3,0,0,1.5,2137,0,167.8,166.3,1.5
2046-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,3.3,0,184.9,182,3.3,0,0,2.5,2790.2,0,191.5,189.1,2.5
2046-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,8.5,0,201.8,193.4,8.5,0,0,9.6,-3276.7,0,208.4,198.7,9.6
2046-08-17T06:37:58.734Z,31.942809,-113.020708,1.2,0,44.6,0,190.3,146.3,43.8,0,0,2,-3276.7,0,187.6,185.5,2
2046-09-16T17:07:02.565Z,31.942809,-113.020708,0.1,0,0.6,0,149.8,148.5,1.2,0,0,8.1,-3276.7,0,142.5,134.5,8.1
2046-10-17T03:36:06.397Z,31.942809,-113.020708,0.7,0,10.9,0,103.7,93,10.5,0,0,1.7,471.9,0,104.5,102.7,1.7
2046-11-16T14:05:10.228Z,31.942809,-113.020708,3.7,0,38.7,0,62.7,54,8.3,0,0,0.8,683.6,0,58.8,58,0.8
2046-12-17T00:34:14.059Z,31.942809,-113.020708,17.8,0,0.3,0,45.5,24.1,21.3,0,0,1,811.2,0,46.3,45.3,1
2047-01-16T05:14:31.916Z,31.942809,-113.020708,5.9,0,1.1,0,44.8,37.4,7.7,5.3,0,15.4,946.3,0,50.3,39.3,10.9
2047-02-15T15:43:35.747Z,31.942809,-113.020708,2.4,0,12.2,0,63,50.8,12.4,2.5,0,7.6,1110.3,0,61,51.9,9.3
2047-03-18T02:12:39.578Z,31.942809,-113.020708,1.6,0,6.6,0,98,89.2,8.8,2,0,7.6,1313.8,0,86.7,77.5,9.5
2047-04-17T12:41:43.409Z,31.942809,-113.020708,0.1,0,0.6,0,130.4,129.2,0.7,0.2,0,0.3,1629.6,0,117.7,116.4,0.8
2047-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.6,0,157.2,156.6,0.6,0,0,0.9,2118,0,160.5,159.4,0.9
2047-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,2.8,0,189.5,186.6,2.8,0,0,2.4,2712.5,0,181.3,178.8,2.4
2047-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,0.9,0,205.7,204.7,0.9,7.5,0,64.5,-3276.7,0,201.7,138.2,63.6
2047-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,4,0,183,179,4,1,0,48.7,-3276.7,0,191.6,142.5,49.2
2047-09-16T17:07:02.565Z,31.942809,-113.020708,4.2,0,41.5,0,139.7,109.1,30.8,5.5,33.3,97.4,-3276.7,0,143.6,108.1,35.3
2047-10-17T03:36:06.397Z,31.942809,-113.020708,3.2,0,0.9,0,99.4,88.2,11,10.4,0,9.8,421.6,0,99,63.7,35.3
2047-11-16T14:05:10.228Z,31.942809,-113.020708,0.3,0,0,0,59.8,59.1,0.2,11,0,55.4,671.2,0,62.5,33.7,28.5
2047-12-17T00:34:14.059Z,31.942809,-113.020708,3.1,0,21.6,0,44.9,31.3,13.9,27.9,28.3,48.6,774.8,0,44.4,11.3,33.4
2048-01-16T05:14:31.916Z,31.942809,-113.020708,15.9,51.8,99.4,0,51.8,25.3,26.3,10.2,0,1.6,888,0,49.2,35,14.3
2048-02-15T15:43:35.747Z,31.942809,-113.020708,15.5,0,4.8,0,60,32.6,27.4,14.9,0,33.7,1004.2,0,57.5,30.5,27.3
2048-03-17T02:12:39.578Z,31.942809,-113.020708,3.9,0,8.7,0,96,81.7,14.7,7.6,0,13.3,1215.8,0,88.4,66.9,21.7
2048-04-16T12:41:43.409Z,31.942809,-113.020708,0.4,0,2.1,0,125.3,121.6,3.1,0.9,0,0.3,1536.8,0,119,115.7,3.1
2048-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,5.8,0,163.7,157.6,5.8,0,0,1.8,2061.4,0,167.1,165.1,1.8
2048-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,1.6,0,187.6,186,1.6,0,0,1.2,2702.2,0,189.4,188.1,1.2
2048-07-16T20:08:54.903Z,31.942809,-113.020708,1.5,0,29.1,0,203.9,176.4,27.8,1.5,0,17.8,-3276.7,0,199.3,182.4,16.8
2048-08-16T06:37:58.734Z,31.942809,-113.020708,0.5,0,28.4,0,190.1,160.4,29.3,0.1,0,6.7,-3276.7,0,183.3,175.6,7.3
2048-09-15T17:07:02.565Z,31.942809,-113.020708,0.7,0,10.3,0,151.5,141,10.1,5.5,0,36.8,19,0,149.9,115.9,33.9
2048-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,0.5,0,109.4,108.9,0.5,0.9,0,0.6,455.6,0,99.7,96.6,3.1
2048-11-15T14:05:10.228Z,31.942809,-113.020708,0.9,0,4.5,0,63.5,59.5,3.9,1.7,0,38.5,678.7,0,59.7,52.7,6.7
2048-12-16T00:34:14.059Z,31.942809,-113.020708,1.2,0,8.7,0,42,-3276.7,3.8,31.4,16,42.3,752,0,42.4,6.6,35.5
2049-01-16T05:14:31.916Z,31.942809,-113.020708,7,0,20.5,0,50.4,37,13.6,22.8,0.4,33.3,857.9,0,48,17.7,30.6
2049-02-15T15:43:35.747Z,31.942809,-113.020708,6.6,0,1.2,0,62.4,51.2,11,24.8,0,31.6,977,0,56.6,17.1,39.2
2049-03-18T02:12:39.578Z,31.942809,-113.020708,0.9,0,0.3,0,95.4,92.7,2.4,11.4,0,21.7,1184.8,0,87,54.2,32.7
2049-04-17T12:41:43.409Z,31.942809,-113.020708,0,0,0,0,121.1,120.9,0,1.7,0,0,1506.4,0,118.6,112.5,5.4
2049-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,4.1,0,164.9,160.7,4.1,0,0,1.5,2037.8,0,168,166.1,1.5
2049-06-17T09:39:51.072Z,31.942809,-113.020708,0.3,0,24.8,0,186.8,173.4,13.3,0,0,2.6,2705.8,0,194.5,191.5,2.6
2049-07-17T20:08:54.903Z,31.942809,-113.020708,2.6,0,24.3,0,208.2,172.9,35.3,0,0,15.7,-3276.7,0,205.2,189.7,15.7
2049-08-17T06:37:58.734Z,31.942809,-113.020708,1.6,0,27.8,0,194.5,167.3,27,1.5,0,33.8,-3276.7,0,184.4,151.1,33.5
2049-09-16T17:07:02.565Z,31.942809,-113.020708,0.3,0,4.1,0,138.6,133.1,5.2,0,0,5,-3276.7,0,144,138.6,5
2049-10-17T03:36:06.397Z,31.942809,-113.020708,1.7,0,9.1,0,99.9,92,7.9,0,0,0.7,456.5,0,102.8,102.2,0.7
2049-11-16T14:05:10.228Z,31.942809,-113.020708,0.5,0,0,0,58.2,57.3,0.5,0.7,0,9.9,626.1,0,55.1,51.5,3.6
2049-12-17T00:34:14.059Z,31.942809,-113.020708,1.6,0,23.9,0,43.8,38.7,5.1,11.8,0,20.1,749.4,0,46.3,26.8,19.5
2050-01-16T05:14:31.916Z,31.942809,-113.020708,16.1,0,18.1,0,53.2,26.3,27.1,17.1,0,45.1,874.7,0,50.3,19,31.2
2050-02-15T15:43:35.747Z,31.942809,-113.020708,8.9,0,11.5,0,62.7,44.5,17.8,20.5,11.2,57.5,1001.2,0,57.1,19.5,37.3
2050-03-18T02:12:39.578Z,31.942809,-113.020708,3.1,0,9.6,0,100.7,87.9,12.6,18.3,0,24.6,1219.7,0,88.6,41.2,47.2
2050-04-17T12:41:43.409Z,31.942809,-113.020708,0.2,0,6.5,0,124.9,117.4,6.9,2.8,0,19.9,1565.7,0,122,100.2,22.1
2050-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,3.1,0,170.9,167.8,3.1,1.1,0,0,2058.2,0,161.3,156,4.7
2050-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.1,0,201.3,195.9,5.1,0,0,1.3,2661.1,0,183.1,181.5,1.3
2050-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,1.8,0,208.6,206.8,1.8,0,0,5.7,-3276.7,0,200.8,195.1,5.7
2050-08-17T06:37:58.734Z,31.942809,-113.020708,8.2,1.9,101.6,0,190.9,112.8,78.2,7.6,21.8,99.6,-3276.7,0,189.3,134.3,54.9
2050-09-16T17:07:02.565Z,31.942809,-113.020708,11.5,0,39.2,0,154.6,99.4,55.2,12.1,0,58.1,-3276.7,0,151.2,82.4,69.2
2050-10-17T03:36:06.397Z,31.942809,-113.020708,2.5,0,11.2,0,109.9,96.8,12.9,3.6,0,0,439.5,0,100.9,90,11.1
2050-11-16T14:05:10.228Z,31.942809,-113.020708,8.6,0,21.2,0,60.8,42.3,18.6,6.9,0,17.6,648.5,0,58.7,44.5,14.2
2050-12-17T00:34:14.059Z,31.942809,-113.020708,3.7,0,7.4,0,47,37.8,9.5,2.8,0,3.6,754.8,0,44.8,39,6.3
2051-01-16T05:14:31.916Z,31.942809,-113.020708,25.3,3.2,46.3,0,49.9,16.2,34.1,13.5,0,32.7,887.1,0,50.9,27.3,23.5
2051-02-15T15:43:35.747Z,31.942809,-113.020708,14.6,0,30.7,0,57.8,29.4,28.6,6,0,1.4,985,0,53.1,43.3,9.3
2051-03-18T02:12:39.578Z,31.942809,-113.020708,8.2,0,20.1,0,101.9,76.4,25.4,1.8,0,6.9,1240.8,0,93.5,84.6,9.6
2051-04-17T12:41:43.409Z,31.942809,-113.020708,3.7,0,12.9,0,124.2,103.1,21,0.1,0,0,1565.7,0,119.1,118.7,0
2051-05-17T23:10:47.241Z,31.942809,-113.020708,0.4,0,1.8,0,174.2,170.3,3.7,0,0,1.8,2048.2,0,159.7,157.8,1.8
2051-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.3,0,200.8,195.5,5.3,0,0,3.3,2688.6,0,189.5,186.1,3.3
2051-07-17T20:08:54.903Z,31.942809,-113.020708,6,14,66.9,0,208.4,170.1,38.2,3.9,0,43.3,-3276.7,0,208.1,171.1,36.8
2051-08-17T06:37:58.734Z,31.942809,-113.020708,4.1,0,21.9,0,191.6,155.7,36.1,1.1,0,6.2,-3276.7,0,192.3,179.9,12.4
2051-09-16T17:07:02.565Z,31.942809,-113.020708,0.1,0,8.8,0,148.7,139.7,8.9,0,0,4.2,-3276.7,0,147.6,143.2,4.2
2051-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,1.7,0,102.2,100.4,1.7,0,0,0,379.2,0,94.3,94.3,0
2051-11-16T14:05:10.228Z,31.942809,-113.020708,8,0,30.6,0,63,41.6,21.1,1.6,1.7,44,654.3,0,64.4,60.7,3.7
2051-12-17T00:34:14.059Z,31.942809,-113.020708,5.8,0,7.9,0,43.8,34.9,8.9,22.9,30.4,34.1,771.3,0,45.9,16.5,29.2
2052-01-16T05:14:31.916Z,31.942809,-113.020708,12.7,0,22.5,0,52.8,29.2,23.9,23.1,0,33.3,891.6,0,49.7,16.7,32.8
2052-02-15T15:43:35.747Z,31.942809,-113.020708,19.4,0,51.6,0,63,25.9,37,27,2.7,57.3,1002.9,0,57.1,12.4,44.7
2052-03-17T02:12:39.578Z,31.942809,-113.020708,8.4,0,2.8,0,90,67.9,21.6,9.1,0,0.4,1235,0,91.2,69.9,21.5
2052-04-16T12:41:43.409Z,31.942809,-113.020708,0.7,0,4.3,0,123.7,117.7,6.4,0.7,0,3,1560.7,0,119.8,114.8,5
2052-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,1.2,0,172.1,170.8,1.2,0,0,2.3,2050,0,161.2,158.8,2.3
2052-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,2.7,0,190.8,188.1,2.7,0,0,4.6,2648.8,0,182.3,177.5,4.6
2052-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,3.1,0,214.8,211.6,3.1,5,0,47.1,-3276.7,0,204.5,158.8,45.8
2052-08-16T06:37:58.734Z,31.942809,-113.020708,0,0,4,0,190.8,186.8,4,5.7,0,56.2,-3276.7,0,191,134.5,56.6
2052-09-15T17:07:02.565Z,31.942809,-113.020708,0,0,3.2,0,151.4,148.2,3.2,4.9,0,31.6,18.5,0,138.5,117.6,20.4
2052-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,1.4,0,104.5,103.1,1.4,3.7,0,2.6,476.6,0,102.3,88.7,13.7
2052-11-15T14:05:10.228Z,31.942809,-113.020708,0,0,0.6,0,60.4,59.7,0.6,0.6,0,8.8,699.4,0,59.6,55.3,3.4
2052-12-16T00:34:14.059Z,31.942809,-113.020708,15,0,40.2,0,46.5,21.4,25.2,3.5,0,0.6,754.8,0,39.4,35.1,4.4
2053-01-16T05:14:31.916Z,31.942809,-113.020708,13.7,0,30.3,0,48.9,26.4,22.3,2.4,0,5.8,856.3,0,47.9,42.1,5.6
2053-02-15T15:43:35.747Z,31.942809,-113.020708,11.5,0,0,0,62.5,44.1,18.3,2.4,0,14.1,984.2,0,57.2,46.6,11.4
2053-03-18T02:12:39.578Z,31.942809,-113.020708,1.7,0,3.8,0,98.6,90.5,7.9,3,0,7.3,1250.8,0,95.7,84.6,10.9
2053-04-17T12:41:43.409Z,31.942809,-113.020708,0.1,0,5.2,0,127.5,122.1,5.2,0.5,0,0.6,1618.4,0,126,123.4,2
2053-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,2.5,0,170.5,168,2.5,0,0,0.9,2084,0,156.6,155.5,0.9
2053-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,1.4,0,197.1,195.7,1.4,0,0,1.5,2684.5,0,182.6,181.1,1.5
2053-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,0.4,0,212,211.6,0.4,5,0,45.2,-3276.7,0,196.9,152.8,43.8
2053-08-17T06:37:58.734Z,31.942809,-113.020708,1.3,0,20.2,0,186.7,167,19.7,12.8,2.7,87.3,-3276.7,0,192.2,116.7,76
2053-09-16T17:07:02.565Z,31.942809,-113.020708,0.1,0,5.5,0,156.3,150.2,5.9,2.2,0,5.8,-3276.7,0,151.2,135.8,15.4
2053-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,4.5,0,107.6,103,4.5,0,0,6.6,416.7,0,98.2,91.6,6.6
2053-11-16T14:05:10.228Z,31.942809,-113.020708,0,0,0,0,63.5,63.5,0,5.4,0,29.3,645.6,0,60.2,38.1,22.3
2053-12-17T00:34:14.059Z,31.942809,-113.020708,0,0,0.6,0,47.9,47.3,0.6,4.1,0,2.6,742.9,0,44.4,37.3,6.9
2054-01-16T05:14:31.916Z,31.942809,-113.020708,5.8,0,19.8,0,50.6,37.9,12.6,22.5,63.2,130.5,841.7,0,47.9,14.2,33.9
2054-02-15T15:43:35.747Z,31.942809,-113.020708,6.4,0,8.3,0,62.8,49.7,13.1,22.3,0,18.1,1011.6,0,61.6,22.9,38.7
2054-03-18T02:12:39.578Z,31.942809,-113.020708,8,0,35.6,0,94.4,63.3,30.9,13.2,0,54,1271.9,0,94,48.7,45.5
2054-04-17T12:41:43.409Z,31.942809,-113.020708,2.2,0,4.3,0,129.9,118.7,11.2,11.8,0,15,1613.8,0,121.8,84.7,36.9
2054-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,3.7,0,169.9,165.7,3.7,0.4,0,5,2117,0,163.2,156.2,6.4
2054-06-17T09:39:51.072Z,31.942809,-113.020708,0.1,0,10,0,195.7,186.7,9.2,0,0,1,2722.4,0,183.4,182.3,1
2054-07-17T20:08:54.903Z,31.942809,-113.020708,0.1,0,7,0,210.4,202.6,7.7,1.5,0,32.7,-3276.7,0,193.9,165.4,28.6
2054-08-17T06:37:58.734Z,31.942809,-113.020708,1.9,0,43.3,0,188,145,42.8,2,0,22.7,-3276.7,0,185.8,160.8,25
2054-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,4.5,0,147.7,143.2,4.5,0.4,0,5.1,-3276.7,0,147.6,141.1,6.7
2054-10-17T03:36:06.397Z,31.942809,-113.020708,0.8,0,11.4,0,105.6,95.1,10.7,0,0,0.3,370.9,0,93.2,92.8,0.3
2054-11-16T14:05:10.228Z,31.942809,-113.020708,0.3,0,1.4,0,62,60.2,1.4,0,0,0.6,584.4,0,59.1,58.5,0.6
2054-12-17T00:34:14.059Z,31.942809,-113.020708,18.7,0,44.3,0,46.2,22.6,23.7,4.5,0,17.9,683.3,0,44.7,37.6,6.7
2055-01-16T05:14:31.916Z,31.942809,-113.020708,20.6,0,36.5,0,51.9,19.4,32.6,6.3,0,1,770,0,46.7,38.1,8.8
2055-02-15T15:43:35.747Z,31.942809,-113.020708,13.3,0,6.2,0,57.4,34.1,23.7,1.7,0,0,949.2,0,63,60.3,2.8
2055-03-18T02:12:39.578Z,31.942809,-113.020708,3.8,0,5.4,0,103.2,90.8,12,0.2,0,2.9,1222.2,0,95.7,92.1,2.9
2055-04-17T12:41:43.409Z,31.942809,-113.020708,0.2,0,4.2,0,123.7,118.7,4.7,0,0,2.1,1569.9,0,122.3,120.1,2.1
2055-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,3.1,0,178.4,175.2,3.1,0,0,1.2,2044.1,0,158.4,157.4,1.2
2055-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,5.9,0,195.4,189.7,5.9,0,0,1.1,2683.9,0,189.3,188.2,1.1
2055-07-17T20:08:54.903Z,31.942809,-113.020708,0.1,0,16.6,0,211.9,195.4,16.2,0,0,6.7,-3276.7,0,208.1,201.4,6.7
2055-08-17T06:37:58.734Z,31.942809,-113.020708,4.3,0,53.1,0,198.6,151.9,46.9,0,0,25.6,-3276.7,0,191.7,165.8,25.6
2055-09-16T17:07:02.565Z,31.942809,-113.020708,1.5,0,13.7,0,150.5,131,19.5,0,0,2.7,-3276.7,0,154.1,151.5,2.7
2055-10-17T03:36:06.397Z,31.942809,-113.020708,1.5,0,12.6,0,104,94,10.1,5,0,36.3,412.7,0,97.7,68.9,29.3
2055-11-16T14:05:10.228Z,31.942809,-113.020708,1.2,0,2.5,0,65,60.5,4.7,14,0,32.9,630.3,0,59.5,35.4,24.1
2055-12-17T00:34:14.059Z,31.942809,-113.020708,2,0,7.5,0,44.5,38.6,6.4,23.1,17.4,60.1,728.5,0,44.6,15.2,29.1
2056-01-16T05:14:31.916Z,31.942809,-113.020708,24.2,8.3,60.6,0,47.7,16,32,21.3,0,9.7,821.9,0,47.3,20,27.4
2056-02-15T15:43:35.747Z,31.942809,-113.020708,11.4,0,0,0,60,42.7,17.4,7.5,0,5.7,921.7,0,55.7,43.4,12.6
2056-03-17T02:12:39.578Z,31.942809,-113.020708,11.2,0,37.2,0,91.6,56.4,34.9,4.9,0,32.3,1153.1,0,91.4,70.1,21.3
2056-04-16T12:41:43.409Z,31.942809,-113.020708,1.9,0,6.7,0,129.2,116.2,12.6,5.5,0,10.7,1504.3,0,123.8,98,25.5
2056-05-16T23:10:47.241Z,31.942809,-113.020708,0,0,4.7,0,173.5,168.2,4.7,0.2,0,11.3,2003.7,0,162.6,150.6,11.8
2056-06-16T09:39:51.072Z,31.942809,-113.020708,0,0,2.4,0,200.4,198,2.4,0,0,2.8,2637.7,0,188.5,185.5,2.8
2056-07-16T20:08:54.903Z,31.942809,-113.020708,0,0,1.9,0,211.1,209.3,1.9,7.7,0,54.1,-3276.7,0,204.5,151.3,53.3
2056-08-16T06:37:58.734Z,31.942809,-113.020708,1.1,0,31.9,0,196.7,165.8,30.8,0.4,0,18.8,-3276.7,0,191.7,173.3,18.6
2056-09-15T17:07:02.565Z,31.942809,-113.020708,0.2,0,0,0,143.1,142.2,0.7,1.2,0,14.6,18.6,0,142.8,127.4,15.3
2056-10-16T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,110.7,110.7,0,0.1,0,0,426.5,0,96.8,96.6,0
2056-11-15T14:05:10.228Z,31.942809,-113.020708,0.6,0,9.5,0,66.1,62.5,3.6,11.6,0.4,58.8,660.3,0,60.5,39.9,20.3
2056-12-16T00:34:14.059Z,31.942809,-113.020708,4,0,13.7,0,48.5,34.9,13.5,33.2,29.5,61.6,750.6,0,43.7,4.8,39
2057-01-16T05:14:31.916Z,31.942809,-113.020708,14.9,0,39.4,0,53.3,21.8,31.5,25.4,1.1,15.4,851.2,0,48.3,15.8,32.2
2057-02-15T15:43:35.747Z,31.942809,-113.020708,7.9,0,12.7,0,61.8,43.3,18.3,7.1,0,3,980.2,0,57,43.6,13.6
2057-03-18T02:12:39.578Z,31.942809,-113.020708,3.5,0,7,0,92,80.3,11.4,4.2,0,20.7,1227.2,0,92.5,74.6,18.1
2057-04-17T12:41:43.409Z,31.942809,-113.020708,1.5,0,11.2,0,123.2,110,13.6,1.9,0,2.4,1588.9,0,124.6,116.8,8.2
2057-05-17T23:10:47.241Z,31.942809,-113.020708,0.2,0,1.5,0,165.6,163.1,2.4,0,0,0.9,2077.3,0,160.1,159.2,0.9
2057-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,0.9,0,188.3,187.2,0.9,0,0,2.2,2704.6,0,187.1,184.9,2.2
2057-07-17T20:08:54.903Z,31.942809,-113.020708,0.2,0,9.3,0,206.7,197.6,8.8,5.1,0,66.4,-3276.7,0,197.7,145.7,51.8
2057-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,8.2,0,194.6,186,8.4,6.6,0,42,-3276.7,0,188.5,132.9,55.8
2057-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,0,0,148.9,148.9,0,0.2,0,13.9,-3276.7,0,140.6,125.6,14.5
2057-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,111.2,111.2,0,0,0,0,395.4,0,96.4,96.4,0
2057-11-16T14:05:10.228Z,31.942809,-113.020708,0.3,0,14.1,0,55.5,48.7,6.9,9.7,0,24.3,589.5,0,57.2,39,18.4
2057-12-17T00:34:14.059Z,31.942809,-113.020708,13.6,0,22.9,0,47.8,26.3,21.5,22.8,1,39.2,705,0,45.8,16.2,29.6
2058-01-16T05:14:31.916Z,31.942809,-113.020708,16.4,0,42.1,0,54.6,25.1,29.5,14.4,0,23.4,826.7,0,49.9,24.1,25.8
2058-02-15T15:43:35.747Z,31.942809,-113.020708,12.3,0,16.1,0,61.6,39,22.5,6.9,0,1.1,944,0,55.4,44.9,10.8
2058-03-18T02:12:39.578Z,31.942809,-113.020708,5.6,0,0.3,0,93.4,79.6,13.5,1.1,0,0,1237.1,0,98.6,96,2.6
2058-04-17T12:41:43.409Z,31.942809,-113.020708,0.4,0,0.6,0,128.1,126.1,1.6,0,0,0.6,1583.3,0,122.4,121.6,0.6
2058-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,6,0,180.3,174.2,6,0,0,2.4,2072.4,0,160.6,158.1,2.4
2058-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,12.7,0,194.6,184.7,10.1,0,0,7.4,2774.7,0,200.3,192.9,7.4
2058-07-17T20:08:54.903Z,31.942809,-113.020708,10.7,14.4,85.2,0,213.3,140.7,72.9,0.3,0,14.7,-3276.7,0,208.2,194.5,13.9
2058-08-17T06:37:58.734Z,31.942809,-113.020708,0,0,12.8,0,191.7,178.5,13.1,0.5,0,11.9,-3276.7,0,181.7,169.2,12.2
2058-09-16T17:07:02.565Z,31.942809,-113.020708,0,0,5.7,0,139.4,133.7,5.7,0,0,2.8,-3276.7,0,137.9,134.6,2.9
2058-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,0,0,107.3,107.3,0,0,0,0,442.2,0,101.4,101.4,0
2058-11-16T14:05:10.228Z,31.942809,-113.020708,0.6,0,8.2,0,65.4,61,4.7,0,0,0,698.3,0,62.9,62.9,0
2058-12-17T00:34:14.059Z,31.942809,-113.020708,8.7,0,20.3,0,46.2,30.9,14.7,22.2,1,49,800.6,0,44.6,15.5,28.8
2059-01-16T05:14:31.916Z,31.942809,-113.020708,4.9,0,2.3,0,52.2,43.2,8.7,10.8,0,1.5,902.7,0,47.7,33.2,14.9
2059-02-15T15:43:35.747Z,31.942809,-113.020708,6.6,0,25.7,0,60,42,18,4.7,0,21,1112.1,0,65.4,49.1,16.3
2059-03-18T02:12:39.578Z,31.942809,-113.020708,4,0,6.3,0,94.6,79.1,15.8,6.5,0,12.8,1398.4,0,97.9,77.3,20.6
2059-04-17T12:41:43.409Z,31.942809,-113.020708,0.3,0,3.8,0,130.6,125.6,4.6,0.6,0,1.1,1750.6,0,123.1,119.9,3.2
2059-05-17T23:10:47.241Z,31.942809,-113.020708,0,0,0.9,0,167.7,166.8,0.9,0,0,4,2196.3,0,153.1,149.1,4
2059-06-17T09:39:51.072Z,31.942809,-113.020708,0,0,4.6,0,199,194.2,4.6,0,0,2.9,2782.1,0,180,177.2,2.9
2059-07-17T20:08:54.903Z,31.942809,-113.020708,0,0,16.3,0,213.2,196.9,16.3,0,0,3.7,-3276.7,0,212.9,209.1,3.7
2059-08-17T06:37:58.734Z,31.942809,-113.020708,5.2,0,71.8,0,199.7,136.7,63.4,0,0,13.2,-3276.7,0,195.9,182.7,13.2
2059-09-16T17:07:02.565Z,31.942809,-113.020708,2.2,0,11.8,0,156,136.3,19.8,0,0,3.5,-3276.7,0,149.5,146,3.5
2059-10-17T03:36:06.397Z,31.942809,-113.020708,0,0,2.5,0,104.4,101.6,2.5,2.7,0,25.3,478.2,0,105.5,88.2,17.4
2059-11-16T14:05:10.228Z,31.942809,-113.020708,0.5,0,14.8,0,66.9,63.2,3.7,3.6,0,0.3,700.2,0,59.7,53.4,6.6
