date,lat,lon,soil_water_daily,runoff_daily,rain_daily,agdd_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-06-18T12:00:00Z,44.702,-110.018,88.4098892211914,0,0,10,0,2.829489231109619,2.4758031368255615,0.35368612408638
1980-06-19T12:00:00Z,44.702,-110.018,88.71094512939453,1.0318961143493652,1.6720000505447388,10.25,0,2.465806484222412,2.126758098602295,0.3390483558177948
1980-06-20T12:00:00Z,44.702,-110.018,88.68621063232422,3.840951919555664,4.180000305175781,10.25,0,2.4252476692199707,2.061460494995117,0.36378711462020874
1980-06-21T12:00:00Z,44.702,-110.018,88.31843566894531,0,0,10.25,0,2.263212203979492,1.8954402208328247,0.3677719831466675
1980-06-22T12:00:00Z,44.702,-110.018,87.87391662597656,0,0,10.5,0,2.4646542072296143,2.0201363563537598,0.44451797008514404
1980-06-23T12:00:00Z,44.702,-110.018,87.23345184326172,0,0,15.5,0,3.2311840057373047,2.590717315673828,0.6404668092727661
1980-06-24T12:00:00Z,44.702,-110.018,86.77112579345703,0,0,15.5,0,2.1396849155426025,1.6773601770401,0.46232476830482483
1980-06-25T12:00:00Z,44.702,-110.018,86.32750701904297,0,0,15.5,0,1.8964029550552368,1.4527801275253296,0.4436228275299072
1980-06-26T12:00:00Z,44.702,-110.018,85.72850036621094,0,0,15.5,0,2.379031181335449,1.7800250053405762,0.5990061163902283
1980-06-27T12:00:00Z,44.702,-110.018,85.044036865234375,0,0,16.25,0,2.5384037494659424,1.8539414405822754,0.6844623684883118
1980-06-28T12:00:00Z,44.702,-110.018,84.65052032470703,0,0,16.25,0,1.3687611818313599,0.9752423763275146,0.3935188353061676
1980-06-29T12:00:00Z,44.702,-110.018,83.85992431640625,0,0,17.25,0,2.5740315914154053,1.7834361791610718,0.7905954122543335
1980-06-30T12:00:00Z,44.702,-110.018,82.86209869384766,0,0,21.25,0,3.0534372329711914,2.055617570877075,0.9978196620941162
1980-07-01T12:00:00Z,44.702,-110.018,82.1808853149414,0,0,21.25,0,1.966389775276184,1.285176157951355,0.6812136173248291
1980-07-02T12:00:00Z,44.702,-110.018,88.05229187011719,3.162893056869507,10.032000541687012,23.25,0,2.725442409515381,1.7277357578277588,0.9977065920829773
1980-07-03T12:00:00Z,44.702,-110.018,88.23175811767578,7.3622941970825195,8.3600006103515625,23.25,0,2.1213622093200684,1.3031225204467773,0.8182397484779358
1980-07-04T12:00:00Z,44.702,-110.018,87.324493408203125,0,0,23.25,0,2.238176107406616,1.3309154510498047,0.9072607159614563
1980-07-05T12:00:00Z,44.702,-110.018,88.13417053222656,0.7824996709823608,2.508000135421753,23.25,0,2.154881477355957,1.2390568256378174,0.9158246517181396
1980-07-06T12:00:00Z,44.702,-110.018,87.0798568725586,0,0,23.25,0,2.3903450965881348,1.3360321521759033,1.0543129444122314
1980-07-07T12:00:00Z,44.702,-110.018,85.7527084350586,0,0,26.5,0,2.903139352798462,1.5759899616241455,1.3271493911743164
1980-07-08T12:00:00Z,44.702,-110.018,88.20470428466797,4.226713180541992,7.52400016784668,26.5,0,1.7862794399261475,0.9409865140914917,0.8452929258346558
1980-07-09T12:00:00Z,44.702,-110.018,87.2354965209961,0,0,26.5,0,1.9808635711669922,1.011655330657959,0.969208300113678
1980-07-10T12:00:00Z,44.702,-110.018,85.56229400634766,0,0,26.5,0,2.3721346855163574,0.6989325284957886,1.6732021570205688
1980-07-11T12:00:00Z,44.702,-110.018,83.37084197998047,0,0,30.75,0,3.0376532077789307,0.8462033271789551,2.1914498805999756
1980-07-12T12:00:00Z,44.702,-110.018,81.54204559326172,0,0,31.5,0,2.479721784591675,0.650926947593689,1.8287948369979858
1980-07-13T12:00:00Z,44.702,-110.018,79.50995635986328,0,0,33.75,0,2.7094554901123047,0.6773638725280762,2.0320916175842285
1980-07-14T12:00:00Z,44.702,-110.018,83.06244659423828,0,5.016000270843506,33.75,0,1.9193528890609741,0.45584630966186523,1.4635065793991089
1980-07-15T12:00:00Z,44.702,-110.018,81.185150146484375,0,0,34.25,0,2.4223203659057617,0.5450221300125122,1.8772982358932495
1980-07-16T12:00:00Z,44.702,-110.018,79.1292495727539,0,0,36,0,2.610664129257202,0.5547661781311035,2.0558979511260986
1980-07-17T12:00:00Z,44.702,-110.018,87.18486785888672,5.963258743286133,15.884000778198242,36,0,2.3314106464385986,0.4662822484970093,1.8651283979415894
1980-07-18T12:00:00Z,44.702,-110.018,85.20161437988281,0,0,36.75,0,2.4409234523773193,0.45767319202423096,1.9832502603530884
1980-07-19T12:00:00Z,44.702,-110.018,83.83125305175781,0,0,36.75,0,1.6610511541366577,0.2906839847564697,1.370367169380188
1980-07-20T12:00:00Z,44.702,-110.018,82.07630920410156,0,0,36.75,0,2.118032455444336,0.36309123039245605,1.7549412250518799
1980-07-21T12:00:00Z,44.702,-110.018,80.44720458984375,0,0,36.75,0,1.9577171802520752,0.328616738319397,1.6291004419326782
1980-07-22T12:00:00Z,44.702,-110.018,78.3688735961914,0,0,38,0,2.4868931770324707,0.40856099128723145,2.0783321857452393
1980-07-23T12:00:00Z,44.702,-110.018,76.0007553100586,0,0,41.5,0,2.821587324142456,0.45346951484680176,2.3681178092956543
1980-07-24T12:00:00Z,44.702,-110.018,76.23834228515625,0,3.3440001010894775,50.75,0,3.6855764389038086,0.5791623592376709,3.1064140796661377
1980-07-25T12:00:00Z,44.702,-110.018,80.0715560913086,0,5.8520002365112305,51.5,0,2.3850626945495605,0.36627769470214844,2.018784999847412
