year,month,lat,lon,soil_water_monthly,runoff_monthly,rain_monthly,agdd_monthly,accumswe_monthly,pet_monthly,deficit_monthly,aet_monthly
1993,8,44.702,-110.018,67.16178131103516,0,16.720001220703125,18.75,0,54.4903564453125,10.549236297607422,43.94111633300781
1993,9,44.702,-110.018,48.221473693847656,0,4.613632678985596,18.75,0,28.36808967590332,11.775504112243652,16.592580795288086
1993,10,44.702,-110.018,65.6824722290039,0,5.671921730041504,0,3.3440001010894775,7.272610187530518,5.435218334197998,1.8373925685882568
1993,11,44.702,-110.018,87.432464599609375,0,0,0,33.44000244140625,0,0,0
1993,12,44.702,-110.018,87.43245697021484,0,0,0,90.28800201416016,0,0,0
1994,1,44.702,-110.018,87.43245697021484,0,0,0,191.4440155029297,0,0,0
1994,2,44.702,-110.018,87.4324722290039,0,0,0,285.9120178222656,0,0,0
1994,3,44.702,-110.018,88.98987579345703,34.60438537597656,0,0,275.6061096191406,0,0,0
1994,4,44.702,-110.018,89.0500259399414,229.3202362060547,2.508000135421753,0,89.757904052734375,0,0,0
1994,5,44.702,-110.018,89.03874206542969,161.50833129882812,56.508705139160156,0,0,25.878408432006836,25.707090377807617,0.17131800949573517
1994,6,44.702,-110.018,88.11487579345703,61.54043197631836,35.67877197265625,17,0,51.65315246582031,44.4386100769043,7.214548110961914
1994,7,44.702,-110.018,73.38277435302734,2.283201217651367,11.935759544372559,69.75,0,74.69329071044922,22.429746627807617,52.26355743408203
1994,8,44.702,-110.018,27.074935913085938,0,7.52400016784668,143,0,72.23921203613281,33.355430603027344,38.88377380371094
1994,9,44.702,-110.018,13.218019485473633,0,7.707074165344238,148.75,0,39.09366989135742,32.564449310302734,6.5292181968688965
1994,10,44.702,-110.018,58.27043914794922,0,27.33898162841797,0,41.53760528564453,2.8721261024475098,2.2617621421813965,0.6103643178939819
1994,11,44.702,-110.018,77.1295394897461,0,0,0,135.1696014404297,0,0,0
1994,12,44.702,-110.018,77.129547119140625,0,0,0,237.16160583496094,0,0,0
1995,1,44.702,-110.018,77.129547119140625,0,2.842170943040401e-14,0,336.6456298828125,0,0,0
1995,2,44.702,-110.018,80.54715728759766,2.685450792312622,5.016000270843506,0,387.2477111816406,0,0,0
1995,3,44.702,-110.018,89.0500259399414,11.660120010375977,11.549612045288086,0,488.4476013183594,0,0,0
1995,4,44.702,-110.018,89.0500259399414,29.069429397583008,3.9584853649139404,0,537.962158203125,0,0,0
1995,5,44.702,-110.018,89.0500259399414,322.84161376953125,42.23494338989258,0,275.31256103515625,0,0,0
1995,6,44.702,-110.018,88.63252258300781,333.8783264160156,42.89850997924805,3.25,0,25.144351959228516,20.908279418945313,4.236069202423096
1995,7,44.702,-110.018,77.70245361328125,7.00236177444458,24.7452392578125,33.25,0,67.7422866821289,20.99198341369629,46.75029754638672
1995,8,44.702,-110.018,52.190582275390625,0,38.579830169677734,81.75,0,64.12589263916016,12.732373237609863,51.393531799316406
1995,9,44.702,-110.018,62.793251037597656,0,26.861068725585938,97,5.016000270843506,31.719280242919922,12.643975257873535,19.0753116607666
1995,10,44.702,-110.018,83.786376953125,42.370765686035156,9.8435516357421875,0,46.16844940185547,1.715686559677124,1.3982288837432861,0.31745779514312744
1995,11,44.702,-110.018,89.0500259399414,4.1109442710876465,0,0,206.74951171875,0,0,0
1995,12,44.702,-110.018,89.0500259399414,0,0,0,303.72552490234375,0,0,0
1996,1,44.702,-110.018,89.0500259399414,0,0,0,442.50152587890625,0,0,0
1996,2,44.702,-110.018,89.0500259399414,0,0,0,538.64154052734375,0,0,0
1996,3,44.702,-110.018,89.0500259399414,9.178704261779785,5.438074588775635,0,620.5867919921875,0,0,0
1996,4,44.702,-110.018,89.0500259399414,116.84837341308594,7.52400016784668,0,565.60247802734375,0,0,0
1996,5,44.702,-110.018,89.0500259399414,254.34011840820313,80.45379638671875,0,485.986328125,0,0,0
1996,6,44.702,-110.018,88.23878479003906,497.51458740234375,13.254165649414063,4.75,0,32.56425857543945,26.441328048706055,6.122926712036133
1996,7,44.702,-110.018,66.95716094970703,0,26.75200080871582,51.75,0,78.83736419677734,24.477859497070313,54.35951614379883
1996,8,44.702,-110.018,35.651939392089844,0,5.8520002365112305,108.75,0,66.02410125732422,23.859302520751953,42.164794921875
1996,9,44.702,-110.018,33.77383041381836,0,20.05531120300293,0,0,25.32109832763672,18.062292098999023,7.258805751800537
1996,10,44.702,-110.018,72.73462677001953,0,0,0,56.012001037597656,13.331215858459473,10.056761741638184,3.274454116821289
1996,11,44.702,-110.018,78.91471099853516,0,0,0,172.60275268554687,0,0,0
1996,12,44.702,-110.018,82.66649627685547,0,0,0,425.07476806640625,0,0,0
1997,1,44.702,-110.018,83.17896270751953,0,0.5124908685684204,0,547.45428466796875,0,0,0
1997,2,44.702,-110.018,83.17896270751953,0,0,0,633.562255859375,0,0,0
1997,3,44.702,-110.018,85.99466705322266,42.363399505615234,6.688000202178955,0,651.371826171875,0,0,0
1997,4,44.702,-110.018,89.0500259399414,68.54441833496094,16.720001220703125,0,668.9354248046875,0,0,0
1997,5,44.702,-110.018,89.0500259399414,564.712890625,38.53694152832031,0.25,168.59446716308594,0,0,0
1997,6,44.702,-110.018,88.1161880493164,239.22653198242187,70.8375015258789,3.5,0,50.23838424682617,43.78376388549805,6.454614162445068
1997,7,44.702,-110.018,78.515380859375,33.289825439453125,53.44532012939453,43,0,67.68067169189453,19.577648162841797,48.10302734375
1997,8,44.702,-110.018,66.19300842285156,0,45.980003356933594,86.75,0,64.78559875488281,12.946368217468262,51.8392219543457
1997,9,44.702,-110.018,77.81751251220703,14.592320442199707,45.697139739990234,93.5,0,33.927677154541016,13.656371116638184,20.27130699157715
1997,10,44.702,-110.018,88.78278350830078,47.16111755371094,13.696850776672363,0,37.62000274658203,7.115088939666748,5.660831451416016,1.454257845878601
1997,11,44.702,-110.018,89.00179290771484,19.74917984008789,0,0,60.145057678222656,0,0,0
1997,12,44.702,-110.018,89.0500259399414,0,0,0,108.633056640625,0,0,0
1998,1,44.702,-110.018,89.0500259399414,0,0,0,234.03306579589844,0,0,0
1998,2,44.702,-110.018,89.0500259399414,0.3703148066997528,0,0,260.4147644042969,0,0,0
1998,3,44.702,-110.018,89.0500259399414,2.9797701835632324,1.6094553470611572,0,334.34698486328125,0,0,0
