date,lat,lon,soil_water_daily,runoff_daily,rain_daily,accumswe_daily,pet_daily,deficit_daily,aet_daily
1980-03-16T12:00:00Z,44.686843,-110.061929,89,0,0,322.8,0,0,0
1980-03-17T12:00:00Z,44.686843,-110.061929,89,0,0,322.8,0,0,0
1980-03-18T12:00:00Z,44.686843,-110.061929,89,0,0,323.3,0,0,0
1980-03-19T12:00:00Z,44.686843,-110.061929,89,0,0,325.7,0,0,0
1980-03-20T12:00:00Z,44.686843,-110.061929,89,0,0,325.7,0,0,0
1980-03-21T12:00:00Z,44.686843,-110.061929,89,0,0,329.9,0,0,0
1980-03-22T12:00:00Z,44.686843,-110.061929,89,0,0,333.1,0,0,0
1980-03-23T12:00:00Z,44.686843,-110.061929,89,0,0,333.4,0,0,0
1980-03-24T12:00:00Z,44.686843,-110.061929,89,0,0,335.3,0,0,0
1980-03-25T12:00:00Z,44.686843,-110.061929,89,0,0,338.2,0,0,0
1980-03-26T12:00:00Z,44.686843,-110.061929,89,0,0,338.9,0,0,0
1980-03-27T12:00:00Z,44.686843,-110.061929,89,0,0,339.5,0,0,0
1980-03-28T12:00:00Z,44.686843,-110.061929,89,0,0,339.5,0,0,0
1980-03-29T12:00:00Z,44.686843,-110.061929,89,0,0,341.9,0,0,0
1980-03-30T12:00:00Z,44.686843,-110.061929,89,0,0,363.8,0,0,0
1980-03-31T12:00:00Z,44.686843,-110.061929,89,0,0,367.5,0,0,0
1980-04-01T12:00:00Z,44.686843,-110.061929,89,0,0,368.9,0,0,0
1980-04-02T12:00:00Z,44.686843,-110.061929,89,0,0,368.9,0,0,0
1980-04-03T12:00:00Z,44.686843,-110.061929,89,0,0,369.3,0,0,0
1980-04-04T12:00:00Z,44.686843,-110.061929,89,0,0,369.6,0,0,0
1980-04-05T12:00:00Z,44.686843,-110.061929,89,0,0,372.9,0,0,0
1980-04-06T12:00:00Z,44.686843,-110.061929,89,0,0,374.3,0,0,0
1980-04-07T12:00:00Z,44.686843,-110.061929,89,0,0,380.2,0,0,0
1980-04-08T12:00:00Z,44.686843,-110.061929,89,0,0,380.2,0,0,0
1980-04-09T12:00:00Z,44.686843,-110.061929,89,3.2,3.2,385.4,0,0,0
1980-04-10T12:00:00Z,44.686843,-110.061929,89,0,0,385.7,0,0,0
1980-04-11T12:00:00Z,44.686843,-110.061929,89,0,0,386,0,0,0
1980-04-12T12:00:00Z,44.686843,-110.061929,89,0,0,386,0,0,0
1980-04-13T12:00:00Z,44.686843,-110.061929,89,0,0,386,0,0,0
1980-04-14T12:00:00Z,44.686843,-110.061929,89,13.2,0,372.8,0,0,0
1980-04-15T12:00:00Z,44.686843,-110.061929,89,7,0,365.8,0,0,0
1980-04-16T12:00:00Z,44.686843,-110.061929,89,4.2,0,361.7,0,0,0
1980-04-17T12:00:00Z,44.686843,-110.061929,89,18.4,0,343.3,0,0,0
1980-04-18T12:00:00Z,44.686843,-110.061929,89,30.8,0,312.5,0,0,0
1980-04-19T12:00:00Z,44.686843,-110.061929,89,30.8,0,281.8,0,0,0
1980-04-20T12:00:00Z,44.686843,-110.061929,89,37,0,244.8,0,0,0
1980-04-21T12:00:00Z,44.686843,-110.061929,89,40.4,0,204.4,0,0,0
1980-04-22T12:00:00Z,44.686843,-110.061929,89,34.8,0.6,170.3,0,0,0
1980-04-23T12:00:00Z,44.686843,-110.061929,89,24.4,0,145.9,0,0,0
1980-04-24T12:00:00Z,44.686843,-110.061929,89,21.4,0,124.5,0,0,0
1980-04-25T12:00:00Z,44.686843,-110.061929,89,24.2,0,100.3,0,0,0
1980-04-26T12:00:00Z,44.686843,-110.061929,89,16.8,0,83.6,0,0,0
1980-04-27T12:00:00Z,44.686843,-110.061929,89,22.8,0,60.8,0,0,0
1980-04-28T12:00:00Z,44.686843,-110.061929,89,26.6,0,34.2,0,0,0
1980-04-29T12:00:00Z,44.686843,-110.061929,89,32.4,1.4,3.3,0,0,0
